ticks;ax_20300039 (Fs:1024Hz Unit:m/s^2);ay_20300039 (Fs:1024Hz Unit:m/s^2);az_20300039 (Fs:1024Hz Unit:m/s^2)
15909;-0,8107557;-0,149101555;9,30439
15910;-0,6736449;-0,203598529;9,444377
15911;-0,7219945;-0,190519258;9,443659
15912;-0,911784768;-0,122216374;9,274957
15913;-0,8735381;-0,118583247;9,241935
15914;-0,5964298;-0,194152385;9,418533
15915;-0,460762262;-0,2275772;9,489603
15916;-0,540142238;-0,175986722;9,35177
15917;-0,5552966;-0,14837493;9,277111
15918;-0,38643375;-0,20505178;9,390535
15919;-0,233446926;-0,246469483;9,496064
15920;-0,29550764;-0,2028719;9,41279
15921;-0,404474676;-0,154187933;9,281418
15922;-0,274580181;-0,178166613;9,347463
15923;-0,05159466;-0,223944068;9,50755
15924;-0,07180047;-0,208684921;9,488886
15925;-0,269528747;-0,146921679;9,339566
15926;-0,3351976;-0,130935892;9,311569
15927;-0,261590749;-0,173080221;9,427148
15928;-0,2933427;-0,181073114;9,472374
15929;-0,499730617;-0,131662518;9,363975
15930;-0,651995838;-0,106230594;9,274957
15931;-0,5783889;-0,144015163;9,358232
15932;-0,506947;-0,191972509;9,475964
15933;-0,6902425;-0,175986722;9,406329
15934;-0,927660763;-0,1258495;9,26275349
15935;-0,9377637;-0,152734682;9,291469
15936;-0,838899553;-0,231210336;9,424994
15937;-0,8778679;-0,232663587;9,427866
15938;-0,997659445;-0,175986722;9,303672
15939;-0,9716806;-0,173806846;9,269214
15940;-0,7797254;-0,231936961;9,397715
15941;-0,670758367;-0,256642252;9,476682
15942;-0,7732307;-0,2028719;9,360385
15943;-0,8266317;-0,159274325;9,264907
15944;-0,638284743;-0,186886117;9,360385
15945;-0,4333401;-0,212318048;9,462324
15946;-0,41602084;-0,173080221;9,41638
15947;-0,4456079;-0,117129989;9,32808
15948;-0,331589431;-0,124396257;9,347463
15949;-0,1425208;-0,166540578;9,45873451
15950;-0,133861169;-0,152734682;9,470939
15951;-0,3092187;-0,103324093;9,344591
15952;-0,3510736;-0,09315132;9,300083
15953;-0,203138217;-0,138928786;9,404176
15954;-0,157675147;-0,174533471;9,465913
15955;-0,29550764;-0,149101555;9,3891
15956;-0,411691;-0,130209267;9,320184
15957;-0,4015881;-0,182526365;9,379049
15958;-0,394371748;-0,2413831;9,458016
15959;-0,5451937;-0,232663587;9,410637
15960;-0,747251749;-0,197785512;9,299365
15961;-0,756633043;-0,212318048;9,312286
15962;-0,6325116;-0,258822143;9,435762
15963;-0,6505525;-0,262455255;9,445095
15964;-0,794879735;-0,221764192;9,323055
15965;-0,8237452;-0,199238777;9,285726
15966;-0,722716153;-0,220310941;9,383357
15967;-0,674366534;-0,229030445;9,445095
15968;-0,7400354;-0,18179974;9,371153
15969;-0,767457545;-0,135295644;9,290032
15970;-0,607976;-0,1505548;9,353206
15971;-0,406639576;-0,170900345;9,457298
15972;-0,398701578;-0,140382037;9,424276
15973;-0,483133;-0,10114421;9,32808
15974;-0,4333401;-0,112043604;9,344591
15975;-0,3048889;-0,1534613;9,435044
15976;-0,291899443;-0,160727575;9,445095
15977;-0,380660683;-0,130209267;9,366128
15978;-0,3893203;-0,131662518;9,332388
15979;-0,266642183;-0,180346489;9,41638
15980;-0,211076215;-0,211591423;9,488168
15981;-0,363341421;-0,188339382;9,409201
15982;-0,5300393;-0,162907451;9,308698
15983;-0,5213797;-0,188339382;9,357513
15984;-0,484576255;-0,225397319;9,443659
15985;-0,579110563;-0,210138172;9,411354
15986;-0,70106703;-0,162907451;9,325209
15987;-0,695293963;-0,1614542;9,323055
15988;-0,6050895;-0,200692028;9,411354
15989;-0,6252953;-0,202145278;9,435044
15990;-0,7775605;-0,16000095;9,333105
15991;-0,8309615;-0,140382037;9,282854
15992;-0,70106703;-0,17162697;9,36182
15993;-0,5985947;-0,197058886;9,41638
15994;-0,6166356;-0,1694471;9,363975
15995;-0,6036462;-0,141108662;9,31874752
15996;-0,478803158;-0,168720469;9,370435
15997;-0,339527428;-0,209411547;9,445095
15998;-0,322208166;-0,1999654;9,42284
15999;-0,3871554;-0,16000095;9,334541
16000;-0,335919231;-0,165813953;9,332388
16001;-0,1605617;-0,213044673;9,432891
16002;-0,0819033757;-0,2275772;9,470939
16003;-0,141077518;-0,195605636;9,393407
16004;-0,159118429;-0,174533471;9,346027
16005;-0,0985010043;-0,19342576;9,40274
16006;-0,09777936;-0,2057784;9,45371
16007;-0,228395477;-0,176713347;9,397715
16008;-0,369836122;-0,1505548;9,320184
16009;-0,365506321;-0,1672672;9,360385
16010;-0,302723974;-0,188339382;9,447248
16011;-0,387877047;-0,176713347;9,421405
16012;-0,563234568;-0,146921679;9,332388
16013;-0,6346765;-0,145468414;9,32808
16014;-0,6274602;-0,179619864;9,39915
16015;-0,6902425;-0,191245884;9,408483
16016;-0,81292063;-0,1614542;9,334541
16017;-0,8583837;-0,1505548;9,3008
16018;-0,763127744;-0,186159492;9,36182
16019;-0,655604;-0,212318048;9,427148
16020;-0,687356;-0,194152385;9,388382
16021;-0,747251749;-0,17017372;9,31803
16022;-0,66498524;-0,18325299;9,354642
16023;-0,5336475;-0,2137713;9,423558
16024;-0,491071;-0,203598529;9,40274
16025;-0,471586823;-0,160727575;9,345309
16026;-0,3611765;-0,154187933;9,356795
16027;-0,187262222;-0,181073114;9,435762
16028;-0,08767646;-0,179619864;9,467349
16029;-0,1288097;-0,1476483;9,390535
16030;-0,16994296;-0,127302766;9,336695
16031;-0,0927279145;-0,141108662;9,391972
16032;-0,023450857;-0,162907451;9,442941
16033;-0,06819229;-0,1534613;9,409919
16034;-0,12231499;-0,13674891;9,36541
16035;-0,107160635;-0,155641183;9,38551
16036;-0,08478992;-0,191245884;9,435762
16037;-0,16994296;-0,204325154;9,423558
16038;-0,350351959;-0,191245884;9,350334
16039;-0,443443;-0,19487901;9,333105
16040;-0,4095261;-0,231936961;9,399868
16041;-0,422515571;-0,2501026;9,42643
16042;-0,5293177;-0,229757085;9,370435
16043;-0,5798322;-0,223217443;9,334541
16044;-0,5336475;-0,2413831;9,370435
16045;-0,517049849;-0,247196108;9,41638
16046;-0,5856053;-0,221037567;9,391253
16047;-0,651995838;-0,186159492;9,327362
16048;-0,590656757;-0,18325299;9,340284
16049;-0,441999733;-0,196332261;9,419251
16050;-0,383547217;-0,181073114;9,424994
16051;-0,3972583;-0,144741789;9,36182
16052;-0,333754331;-0,128029391;9,360385
16053;-0,220457479;-0,143288538;9,421405
16054;-0,1807675;-0,146921679;9,443659
16055;-0,217570946;-0,114950113;9,396278
16056;-0,2226224;-0,101870835;9,357513
16057;-0,133139536;-0,130935892;9,399868
16058;-0,03932685;-0,154187933;9,455145
16059;-0,06386247;-0,151281431;9,429301
16060;-0,154788613;-0,146195039;9,369718
16061;-0,178602591;-0,166540578;9,377614
16062;-0,173551142;-0,198512152;9,427148
16063;-0,248601288;-0,203598529;9,41638
16064;-0,355403423;-0,190519258;9,359667
16065;-0,3914852;-0,19487901;9,350334
16066;-0,3532385;-0,221764192;9,410637
16067;-0,3467438;-0,232663587;9,444377
16068;-0,447772831;-0,212318048;9,379767
16069;-0,548801839;-0,197058886;9,321619
16070;-0,535812438;-0,210138172;9,35536
16071;-0,49395752;-0,223944068;9,400586
16072;-0,514884949;-0,2108648;9,378332
16073;-0,5235446;-0,182526365;9,335977
16074;-0,435505;-0,180346489;9,351052
16075;-0,3048889;-0,2028719;9,408483
16076;-0,247879654;-0,200692028;9,425712
16077;-0,276023448;-0,165813953;9,366128
16078;-0,252209455;-0,152008057;9,337413
16079;-0,1266448;-0,177439973;9,404894
16080;-0,0414917581;-0,197785512;9,439352
16081;-0,0364403054;-0,18325299;9,39915
16082;-0,00035850564;-0,157821074;9,381204
16083;0,08551618;-0,1672672;9,413508
16084;0,134587422;-0,192699134;9,456581
16085;0,081907995;-0,18325299;9,442224
16086;-0,0241724942;-0,152734682;9,378332
16087;-0,061697565;-0,1534613;9,371871
16088;-0,0364403054;-0,178166613;9,428583
16089;-0,07396538;-0,18179974;9,434326
16090;-0,184375688;-0,1643607;9,379767
16091;-0,255096018;-0,159274325;9,361103
16092;-0,27025038;-0,178166613;9,396278
16093;-0,331589431;-0,192699134;9,413508
16094;-0,467257;-0,177439973;9,37474251
16095;-0,574780762;-0,16000095;9,332388
16096;-0,5740591;-0,1752601;9,346027
16097;-0,5249879;-0,2057784;9,393407
16098;-0,530760944;-0,207231656;9,395561
16099;-0,566842735;-0,185432866;9,348181
16100;-0,5415855;-0,189792633;9,347463
16101;-0,4773599;-0,215951174;9,3969965
16102;-0,4535459;-0,223944068;9,404894
16103;-0,449937731;-0,203598529;9,36541
16104;-0,38426885;-0,186886117;9,35177
16105;-0,237055108;-0,199238777;9,391253
16106;-0,09777936;-0,2057784;9,432173
16107;-0,0580893867;-0,18325299;9,407047
16108;-0,0508730263;-0,162180826;9,36541
16109;0,0212905742;-0,162180826;9,395561
16110;0,0934541747;-0,1694471;9,441505
16111;0,08335127;-0,1672672;9,421405
16112;0,05809401;-0,1476483;9,381204
16113;0,09561908;-0,137475535;9,390535
16114;0,147576869;-0,152734682;9,437916
16115;0,125206158;-0,1643607;9,45012
16116;0,0191256665;-0,157094449;9,398433
16117;-0,07901683;-0,1534613;9,364692
16118;-0,114376992;-0,173080221;9,3969965
16119;-0,1605617;-0,197785512;9,420687
16120;-0,252931118;-0,200692028;9,388382
16121;-0,324373066;-0,19487901;9,358949
16122;-0,333754331;-0,2166778;9,379049
16123;-0,326537967;-0,242109731;9,417815
16124;-0,3770525;-0,236296713;9,41279
16125;-0,470143527;-0,215951174;9,359667
16126;-0,499730617;-0,208684921;9,338848
16127;-0,442721367;-0,21813105;9,379049
16128;-0,398701578;-0,222490817;9,404176
16129;-0,396536678;-0,20505178;9,376178
16130;-0,3489087;-0,186159492;9,369718
16131;-0,242106557;-0,189066008;9,408483
16132;-0,174994409;-0,189792633;9,424994
16133;-0,180045873;-0,1672672;9,403458
16134;-0,187983871;-0,146195039;9,376896
16135;-0,131696254;-0,152008057;9,384792
16136;-0,0342753977;-0,16000095;9,425712
16137;0,00469294656;-0,149101555;9,424276
16138;-0,0126263173;-0,138202161;9,389818
16139;0,00108476635;-0,142561913;9,3969965
16140;0,0285069346;-0,155641183;9,428583
16141;-0,0126263173;-0,162907451;9,432173
16142;-0,112933718;-0,1614542;9,391972
16143;-0,1807675;-0,166540578;9,361103
16144;-0,180045873;-0,186886117;9,391972
16145;-0,173551142;-0,204325154;9,427866
16146;-0,225508943;-0,204325154;9,408483
16147;-0,306332171;-0,192699134;9,36899948
16148;-0,341692328;-0,19487901;9,369718
16149;-0,357568324;-0,207231656;9,39269
16150;-0,416742474;-0,20650503;9,383357
16151;-0,475916624;-0,19342576;9,35248852
16152;-0,458597362;-0,19342576;9,350334
16153;-0,373444319;-0,210138172;9,379049
16154;-0,2991158;-0,209411547;9,398433
16155;-0,290456176;-0,190519258;9,381204
16156;-0,290456176;-0,185432866;9,362538
16157;-0,225508943;-0,194152385;9,389818
16158;-0,149015516;-0,199238777;9,414944
16159;-0,123758264;-0,192699134;9,395561
16160;-0,08478992;-0,178893238;9,373306
16161;0,0111876708;-0,178893238;9,390535
16162;0,101392172;-0,19487901;9,432891
16163;0,125927791;-0,19487901;9,440069
16164;0,0876810849;-0,178166613;9,404894
16165;0,0429396555;-0,178893238;9,39269
16166;0,0357232951;-0,19487901;9,415662
16167;0,02417712;-0,195605636;9,427148
16168;-0,0328321271;-0,178893238;9,406329
16169;-0,08262501;-0,1672672;9,387664
16170;-0,09777936;-0,175986722;9,408483
16171;-0,143242434;-0,192699134;9,4307375
16172;-0,2507662;-0,184706241;9,41279
16173;-0,379939049;-0,162180826;9,376896
16174;-0,465813726;-0,1614542;9,36899948
16175;-0,483133;-0,176713347;9,388382
16176;-0,5026172;-0,176713347;9,388382
16177;-0,5509668;-0,163634077;9,360385
16178;-0,553853333;-0,1643607;9,351052
16179;-0,5141633;-0,182526365;9,379049
16180;-0,508390248;-0,19342576;9,393407
16181;-0,5365341;-0,186159492;9,364692
16182;-0,5322042;-0,176713347;9,342438
16183;-0,4549892;-0,181073114;9,368281
16184;-0,343857229;-0,191245884;9,408483
16185;-0,261590749;-0,194152385;9,41279
16186;-0,2067464;-0,189792633;9,390535
16187;-0,132417887;-0,185432866;9,394125
16188;-0,0523162968;-0,186159492;9,415662
16189;-0,023450857;-0,184706241;9,414944
16190;-0,0256157648;-0,173080221;9,397715
16191;0,00469294656;-0,168720469;9,3969965
16192;0,06458873;-0,179619864;9,419969
16193;0,101392172;-0,185432866;9,435762
16194;0,07974309;-0,174533471;9,419969
16195;0,02201221;-0,167993844;9,398433
16196;-0,0198426768;-0,177439973;9,40274
16197;-0,06530575;-0,186159492;9,41279
16198;-0,1605617;-0,186159492;9,397715
16199;-0,254374385;-0,183979616;9,380486
16200;-0,2911778;-0,186159492;9,384792
16201;-0,305610538;-0,2057784;9,399868
16202;-0,3510736;-0,218857676;9,404894
16203;-0,435505;-0,20650503;9,383357
16204;-0,5091119;-0,1999654;9,362538
16205;-0,5314826;-0,207958281;9,367563
16206;-0,5408639;-0,211591423;9,375461
16207;-0,5596264;-0,203598529;9,369718
16208;-0,546636939;-0,192699134;9,366128
16209;-0,480246454;-0,196332261;9,386947
16210;-0,4015881;-0,202145278;9,412072
16211;-0,368392855;-0,183979616;9,403458
16212;-0,367671221;-0,1585477;9,377614
16213;-0,338084161;-0,149101555;9,372589
16214;-0,2753018;-0,151281431;9,391253
16215;-0,220457479;-0,149828181;9,407047
16216;-0,1908704;-0,141835287;9,401304
16217;-0,147572249;-0,13674891;9,39269
16218;-0,08551155;-0,145468414;9,410637
16219;-0,07107883;-0,156367809;9,42643
16220;-0,120871715;-0,155641183;9,41279
16221;-0,1829324;-0,154914558;9,3969965
16222;-0,2146844;-0,165087327;9,397715
16223;-0,2247873;-0,179619864;9,414226
16224;-0,255096018;-0,189066008;9,412072
16225;-0,3113836;-0,189066008;9,386229
16226;-0,346022159;-0,194152385;9,388382
16227;-0,372001052;-0,207231656;9,403458
16228;-0,4456079;-0,210138172;9,389818
16229;-0,5314826;-0,2028719;9,36541
16230;-0,5755024;-0,201418653;9,363975
16231;-0,570450962;-0,207958281;9,379767
16232;-0,5372557;-0,2137713;9,384792
16233;-0,517771542;-0,211591423;9,376178
16234;-0,5091119;-0,199238777;9,371871
16235;-0,470143527;-0,19487901;9,374024
16236;-0,4174641;-0,197785512;9,381921
16237;-0,403031379;-0,18179974;9,384792
16238;-0,3972583;-0,165087327;9,371153
16239;-0,326537967;-0,1694471;9,370435
16240;-0,223344028;-0,175986722;9,397715
16241;-0,1583968;-0,1694471;9,412072
16242;-0,130974621;-0,160727575;9,401304
16243;-0,117263533;-0,163634077;9,39269
16244;-0,103552453;-0,1694471;9,407047
16245;-0,103552453;-0,167993844;9,428583
16246;-0,143242434;-0,165087327;9,409919
16247;-0,185818955;-0,162180826;9,381204
16248;-0,185097322;-0,166540578;9,39269
16249;-0,187983871;-0,184706241;9,413508
16250;-0,247879654;-0,19487901;9,410637
16251;-0,3510736;-0,188339382;9,387664
16252;-0,4492161;-0,183979616;9,37474251
16253;-0,5156066;-0,189792633;9,387664
16254;-0,583440363;-0,187612742;9,388382
16255;-0,6592122;-0,178893238;9,368281
16256;-0,6938507;-0,181073114;9,363975
16257;-0,6851911;-0,194152385;9,383357
16258;-0,690964162;-0,200692028;9,396278
16259;-0,7241594;-0,185432866;9,379767
16260;-0,7443652;-0,168720469;9,353206
16261;-0,7320974;-0,176713347;9,354642
16262;-0,6895209;-0,187612742;9,37474251
16263;-0,6303467;-0,181073114;9,379049
16264;-0,5697293;-0,1723536;9,371153
16265;-0,489627719;-0,178893238;9,381204
16266;-0,38859868;-0,184706241;9,410637
16267;-0,3171567;-0,178166613;9,417097
16268;-0,2969509;-0,1672672;9,393407
16269;-0,27891;-0,162907451;9,382639
16270;-0,229838759;-0,170900345;9,401304
16271;-0,1684997;-0,175986722;9,424276
16272;-0,125923172;-0,167993844;9,424994
16273;-0,117985174;-0,166540578;9,413508
16274;-0,1244799;-0,174533471;9,41638
16275;-0,135304436;-0,179619864;9,427148
16276;-0,193035319;-0,178166613;9,417815
16277;-0,289734542;-0,17162697;9,393407
16278;-0,360454857;-0,17162697;9,386229
16279;-0,392206848;-0,184706241;9,394843
16280;-0,424680471;-0,189792633;9,391972
16281;-0,488184452;-0,191245884;9,378332
16282;-0,568286061;-0,195605636;9,371871
16283;-0,6195222;-0,199238777;9,376178
16284;-0,6613771;-0,204325154;9,381204
16285;-0,7299325;-0,204325154;9,372589
16286;-0,7761172;-0,199238777;9,358949
16287;-0,760962844;-0,196332261;9,371153
16288;-0,7082834;-0,197058886;9,391972
16289;-0,6664285;-0,197785512;9,39269
16290;-0,651995838;-0,192699134;9,382639
16291;-0,628903449;-0,184706241;9,376178
16292;-0,5819971;-0,1752601;9,3891
16293;-0,5480802;-0,165087327;9,399868
16294;-0,519936442;-0,156367809;9,381204
16295;-0,464370459;-0,151281431;9,37474251
16296;-0,38643375;-0,1505548;9,395561
16297;-0,322208166;-0,146921679;9,408483
16298;-0,29983744;-0,139655411;9,412072
16299;-0,314270169;-0,132389143;9,408483
16300;-0,330146164;-0,1338424;9,403458
16301;-0,338084161;-0,1476483;9,406329
16302;-0,364063054;-0,151281431;9,405611
16303;-0,4095261;-0,1505548;9,3969965
16304;-0,436226636;-0,1643607;9,394843
16305;-0,440556467;-0,180346489;9,402022
16306;-0,471586823;-0,187612742;9,410637
16307;-0,5495235;-0,188339382;9,398433
16308;-0,6339549;-0,183979616;9,375461
16309;-0,683747768;-0,191245884;9,371871
16310;-0,7003454;-0,2028719;9,379049
16311;-0,709005058;-0,203598529;9,377614
16312;-0,716943;-0,202145278;9,364692
16313;-0,699623764;-0,2057784;9,366128
16314;-0,6642636;-0,2108648;9,389818
16315;-0,6505525;-0,207231656;9,390535
16316;-0,6498309;-0,189066008;9,366846
16317;-0,6231304;-0,179619864;9,358949
16318;-0,5639562;-0,185432866;9,36899948
16319;-0,491792619;-0,183979616;9,381921
16320;-0,4311752;-0,178893238;9,391972
16321;-0,378495753;-0,175986722;9,396278
16322;-0,321486533;-0,166540578;9,402022
16323;-0,291899443;-0,160727575;9,410637
16324;-0,303445637;-0,162907451;9,396278
16325;-0,3193216;-0,162907451;9,381204
16326;-0,3149918;-0,160727575;9,390535
16327;-0,3048889;-0,1643607;9,39915
16328;-0,312105268;-0,170900345;9,39915
16329;-0,348187059;-0,1643607;9,394843
16330;-0,4051963;-0,157094449;9,387664
16331;-0,467257;-0,1643607;9,391253
16332;-0,5495235;-0,17162697;9,39269
16333;-0,646944344;-0,167993844;9,371871
16334;-0,711169958;-0,163634077;9,35536
16335;-0,7378705;-0,1694471;9,364692
16336;-0,7595196;-0,181073114;9,380486
16337;-0,793436468;-0,18325299;9,387664
16338;-0,8287966;-0,178893238;9,372589
16339;-0,8490024;-0,178893238;9,357513
16340;-0,8562188;-0,1752601;9,370435
16341;-0,8526106;-0,170900345;9,36899948
16342;-0,828075;-0,177439973;9,357513
16343;-0,7710658;-0,180346489;9,370435
16344;-0,6844694;-0,175986722;9,394125
16345;-0,5942649;-0,173806846;9,402022
16346;-0,5365341;-0,17162697;9,384075
16347;-0,499008983;-0,17017372;9,376178
16348;-0,442721367;-0,173806846;9,391972
16349;-0,379217416;-0,1694471;9,402022
16350;-0,324373066;-0,1614542;9,401304
16351;-0,278188378;-0,165813953;9,391253
16352;-0,235611841;-0,173806846;9,394843
16353;-0,193035319;-0,179619864;9,420687
16354;-0,190148771;-0,180346489;9,424276
16355;-0,247158021;-0,173806846;9,403458
16356;-0,308497071;-0,173806846;9,391972
16357;-0,340249062;-0,181073114;9,388382
16358;-0,3770525;-0,18179974;9,391253
16359;-0,4333401;-0,177439973;9,394843
16360;-0,488184452;-0,186159492;9,389818
16361;-0,5271528;-0,1999654;9,394125
16362;-0,5755024;-0,201418653;9,397715
16363;-0,6599338;-0,197785512;9,378332
16364;-0,7422003;-0,197058886;9,357513
16365;-0,780447;-0,19487901;9,361103
16366;-0,7941581;-0,194152385;9,375461
16367;-0,786220133;-0,19487901;9,379049
16368;-0,7616845;-0,189066008;9,378332
16369;-0,738592148;-0,184706241;9,379049
16370;-0,7082834;-0,186159492;9,38551
16371;-0,677253067;-0,18179974;9,396278
16372;-0,6613771;-0,17017372;9,388382
16373;-0,6303467;-0,159274325;9,378332
16374;-0,5596264;-0,154914558;9,3891
16375;-0,4773599;-0,157821074;9,405611
16376;-0,4152992;-0,154914558;9,409201
16377;-0,379217416;-0,1476483;9,397715
16378;-0,353960156;-0,146195039;9,3969965
16379;-0,339527428;-0,149828181;9,41638
16380;-0,349630326;-0,151281431;9,419969
16381;-0,368392855;-0,149828181;9,402022
16382;-0,3691145;-0,1534613;9,391972
16383;-0,3647847;-0,168720469;9,403458
16384;-0,3770525;-0,182526365;9,417815
16385;-0,4131343;-0,176713347;9,412072
16386;-0,465813726;-0,173806846;9,394843
16387;-0,519936442;-0,186886117;9,391253
16388;-0,5690077;-0,19487901;9,394125
16389;-0,618078947;-0,194152385;9,383357
16390;-0,6620987;-0,195605636;9,372589
16391;-0,672201633;-0,203598529;9,382639
16392;-0,6411713;-0,212318048;9,3969965
16393;-0,626738548;-0,2108648;9,393407
16394;-0,6411713;-0,203598529;9,379049
16395;-0,6411713;-0,195605636;9,373306
16396;-0,6188006;-0,191245884;9,379049
16397;-0,583440363;-0,191972509;9,386229
16398;-0,5372557;-0,187612742;9,387664
16399;-0,475916624;-0,18179974;9,384792
16400;-0,3972583;-0,181073114;9,390535
16401;-0,323651433;-0,178893238;9,409919
16402;-0,291899443;-0,17162697;9,420687
16403;-0,284683079;-0,1614542;9,412072
16404;-0,269528747;-0,1585477;9,409201
16405;-0,252209455;-0,163634077;9,418533
16406;-0,232725292;-0,16000095;9,419251
16407;-0,221900761;-0,16000095;9,409201
16408;-0,232003659;-0,167993844;9,407765
16409;-0,254374385;-0,17162697;9,417815
16410;-0,292621076;-0,173080221;9,419251
16411;-0,3691145;-0,170900345;9,406329
16412;-0,465813726;-0,165087327;9,386947
16413;-0,535812438;-0,17162697;9,384075
16414;-0,5733375;-0,185432866;9,400586
16415;-0,6072544;-0,189066008;9,401304
16416;-0,6483876;-0,189066008;9,38551
16417;-0,678696334;-0,19342576;9,377614
16418;-0,702510357;-0,196332261;9,376896
16419;-0,731375754;-0,188339382;9,378332
16420;-0,7537465;-0,175986722;9,364692
16421;-0,7479734;-0,177439973;9,356077
16422;-0,704675257;-0,186159492;9,372589
16423;-0,639728;-0,186159492;9,381204
16424;-0,5733375;-0,184706241;9,384075
16425;-0,5098335;-0,186159492;9,394125
16426;-0,444886267;-0,185432866;9,3969965
16427;-0,379939049;-0,1752601;9,394125
16428;-0,32942453;-0,1643607;9,391972
16429;-0,2832398;-0,160727575;9,394125
16430;-0,2146844;-0,163634077;9,404176
16431;-0,13602607;-0,170900345;9,408483
16432;-0,08478992;-0,1723536;9,409919
16433;-0,07180047;-0,165087327;9,414226
16434;-0,07396538;-0,163634077;9,408483
16435;-0,0927279145;-0,170900345;9,409919
16436;-0,132417887;-0,173806846;9,423558
16437;-0,178602591;-0,1752601;9,414944
16438;-0,2247873;-0,18179974;9,391972
16439;-0,2587042;-0,186159492;9,3891
16440;-0,2832398;-0,189792633;9,402022
16441;-0,338084161;-0,196332261;9,407047
16442;-0,426845372;-0,2028719;9,396278
16443;-0,499730617;-0,203598529;9,386229
16444;-0,546636939;-0,201418653;9,384792
16445;-0,5899351;-0,199238777;9,381204
16446;-0,615914;-0,197058886;9,37474251
16447;-0,6144707;-0,196332261;9,381204
16448;-0,5957082;-0,2057784;9,38551
16449;-0,567564368;-0,212318048;9,386947
16450;-0,5502451;-0,194152385;9,389818
16451;-0,544472039;-0,179619864;9,375461
16452;-0,5184932;-0,180346489;9,381204
16453;-0,46653536;-0,1723536;9,395561
16454;-0,4051963;-0,173080221;9,386229
16455;-0,3250947;-0,176713347;9,404894
16456;-0,2428282;-0,165087327;9,417097
16457;-0,1908704;-0,152008057;9,414226
16458;-0,169221327;-0,138928786;9,424994
16459;-0,176437691;-0,138202161;9,404894
16460;-0,185818955;-0,157821074;9,39915
16461;-0,164891511;-0,17017372;9,421405
16462;-0,146128982;-0,1643607;9,408483
16463;-0,140355885;-0,1505548;9,400586
16464;-0,149015516;-0,143288538;9,419969
16465;-0,199530035;-0,162907451;9,415662
16466;-0,255817652;-0,190519258;9,406329
16467;-0,303445637;-0,202145278;9,403458
16468;-0,370557785;-0,202145278;9,387664
16469;-0,408082843;-0,192699134;9,379767
16470;-0,408804476;-0,189066008;9,389818
16471;-0,4311752;-0,202145278;9,396278
16472;-0,4535459;-0,2166778;9,391972
16473;-0,4456079;-0,223217443;9,391972
16474;-0,442721367;-0,2246707;9,400586
16475;-0,443443;-0,2108648;9,391253
16476;-0,4254021;-0,189792633;9,377614
16477;-0,4051963;-0,191245884;9,382639
16478;-0,357568324;-0,20505178;9,39269
16479;-0,278188378;-0,208684921;9,40274
16480;-0,225508943;-0,202145278;9,407765
16481;-0,183654055;-0,188339382;9,39915
16482;-0,120871715;-0,1672672;9,407047
16483;-0,08911973;-0,1534613;9,422123
16484;-0,0963361;-0,159274325;9,407047
16485;-0,0883981;-0,166540578;9,412072
16486;-0,0624192022;-0,165813953;9,425712
16487;-0,03571867;-0,168720469;9,419969
16488;-0,009018137;-0,165087327;9,4307375
16489;-0,04221339;-0,152008057;9,423558
16490;-0,115820266;-0,1534613;9,406329
16491;-0,159840062;-0,1694471;9,432891
16492;-0,234890208;-0,183979616;9,427866
16493;-0,324373066;-0,185432866;9,391972
16494;-0,346022159;-0,1752601;9,389818
16495;-0,356125057;-0,1752601;9,38551
16496;-0,38859868;-0,185432866;9,398433
16497;-0,435505;-0,189792633;9,41638
16498;-0,5112768;-0,199238777;9,397715
16499;-0,556739867;-0,207231656;9,388382
16500;-0,5430288;-0,199238777;9,394843
16501;-0,5271528;-0,192699134;9,390535
16502;-0,5047821;-0,189066008;9,379049
16503;-0,440556467;-0,191972509;9,381921
16504;-0,374165952;-0,1999654;9,40274
16505;-0,3308678;-0,196332261;9,398433
16506;-0,286848;-0,190519258;9,386229
16507;-0,242106557;-0,186159492;9,387664
16508;-0,175716057;-0,176713347;9,391253
16509;-0,0811817348;-0,17162697;9,418533
16510;-0,0198426768;-0,175986722;9,423558
16511;0,011909306;-0,181073114;9,40274
16512;0,06891855;-0,182526365;9,422123
16513;0,11149507;-0,186886117;9,434326
16514;0,1100518;-0,185432866;9,423558
16515;0,08046473;-0,1672672;9,42284
16516;0,0299502071;-0,159274325;9,406329
16517;0,00252803834;-0,174533471;9,410637
16518;-0,009018137;-0,196332261;9,428583
16519;-0,0580893867;-0,20650503;9,41638
16520;-0,110047176;-0,198512152;9,400586
16521;-0,143242434;-0,191972509;9,403458
16522;-0,2146844;-0,191972509;9,418533
16523;-0,325816333;-0,189792633;9,405611
16524;-0,4095261;-0,190519258;9,384792
16525;-0,439834833;-0,198512152;9,391253
16526;-0,435505;-0,207958281;9,395561
16527;-0,416742474;-0,198512152;9,402022
16528;-0,426123738;-0,179619864;9,400586
16529;-0,4470512;-0,183979616;9,386229
16530;-0,426123738;-0,203598529;9,402022
16531;-0,3994232;-0,210138172;9,412072
16532;-0,390041947;-0,195605636;9,39269
16533;-0,342413962;-0,1752601;9,394843
16534;-0,264477283;-0,165087327;9,404176
16535;-0,200973317;-0,168720469;9,407047
16536;-0,143964067;-0,177439973;9,427148
16537;-0,105717361;-0,173080221;9,427148
16538;-0,0819033757;-0,160727575;9,419969
16539;-0,0371619426;-0,152734682;9,437198
16540;-0,0191210415;-0,145468414;9,425712
