ticks;ax_20300039 (Fs:1024Hz Unit:m/s^2);ay_20300039 (Fs:1024Hz Unit:m/s^2);az_20300039 (Fs:1024Hz Unit:m/s^2)
1306;-0,03932685;0,158988029;9,762398
1307;-0,04654321;0,162621155;9,750912
1308;-0,0566461124;0,1611679;9,758808
1309;-0,06386247;0,1611679;9,760244
1310;-0,0725221038;0,1611679;9,746605
1311;-0,07901683;0,162621155;9,748758
1312;-0,08478992;0,1691608;9,760244
1313;-0,0963361;0,176427066;9,76096249
1314;-0,0985010043;0,174973816;9,754501
1315;-0,09344955;0,169887424;9,75163
1316;-0,0963361;0,168434173;9,742297
1317;-0,09994427;0,1662543;9,737272
1318;-0,09344955;0,16189453;9,747322
1319;-0,08478992;0,160441279;9,750912
1320;-0,08262501;0,162621155;9,749476
1321;-0,0819033757;0,160441279;9,74804
1322;-0,0732437447;0,152448386;9,748758
1323;-0,0595326573;0,148815259;9,75163
1324;-0,05520284;0,15026851;9,755219
1325;-0,05159466;0,149541885;9,755937
1326;-0,04870812;0,148815259;9,750194
1327;-0,04870812;0,151721761;9,755937
1328;-0,04221339;0,153175026;9,760244
1329;-0,04221339;0,150995135;9,758091
1330;-0,0537595674;0,152448386;9,758808
1331;-0,06314084;0,153175026;9,753783
1332;-0,06963556;0,152448386;9,754501
1333;-0,0761302859;0,153901652;9,759526
1334;-0,08406828;0,157534778;9,763116
1335;-0,0963361;0,16189453;9,77173
1336;-0,104995728;0,165527672;9,769577
1337;-0,109325543;0,163347781;9,757373
1338;-0,114376992;0,1611679;9,760244
1339;-0,1165419;0,164074421;9,765987
1340;-0,120150082;0,166980922;9,76168
1341;-0,1288097;0,162621155;9,758091
1342;-0,1288097;0,1582614;9,757373
1343;-0,1165419;0,159714654;9,758091
1344;-0,105717361;0,16189453;9,76168
1345;-0,101387545;0,1611679;9,767423
1346;-0,09489282;0,1611679;9,764551
1347;-0,0819033757;0,1611679;9,753065
1348;-0,07396538;0,16189453;9,749476
1349;-0,07396538;0,159714654;9,76096249
1350;-0,06386247;0,156808153;9,76096249
1351;-0,05015139;0,1611679;9,748758
1352;-0,05015139;0,1611679;9,754501
1353;-0,0544812046;0,151721761;9,762398
1354;-0,0523162968;0,149541885;9,753783
1355;-0,04798648;0,1582614;9,750912
1356;-0,05520284;0,163347781;9,759526
1357;-0,066749014;0,158988029;9,760244
1358;-0,070357196;0,156808153;9,750194
1359;-0,07829519;0,164801046;9,744451
1360;-0,09056301;0,167707548;9,74804
1361;-0,100665912;0,165527672;9,745169
1362;-0,106438994;0,167707548;9,745169
1363;-0,1086039;0,166980922;9,753065
1364;-0,118706807;0,164074421;9,754501
1365;-0,132417887;0,164074421;9,758091
1366;-0,135304436;0,164801046;9,760244
1367;-0,133139536;0,163347781;9,758091
1368;-0,138190985;0,156081527;9,762398
1369;-0,1345828;0,148815259;9,76670551
1370;-0,1244799;0,149541885;9,770294
1371;-0,118706807;0,153175026;9,765269
1372;-0,112933718;0,148815259;9,756655
1373;-0,105717361;0,145908758;9,76096249
1374;-0,09705773;0,15026851;9,768141
1375;-0,09128464;0,153901652;9,774602
1376;-0,08767646;0,152448386;9,77532
1377;-0,0819033757;0,149541885;9,768141
1378;-0,07107883;0,149541885;9,765269
1379;-0,06819229;0,15026851;9,770294
1380;-0,07396538;0,149541885;9,780345
1381;-0,0725221038;0,149541885;9,781063
1382;-0,07468701;0,149541885;9,772449
1383;-0,0819033757;0,149541885;9,770294
1384;-0,08551155;0,149541885;9,769577
1385;-0,09489282;0,15026851;9,76096249
1386;-0,103552453;0,148815259;9,763116
1387;-0,104274087;0,150995135;9,77173
1388;-0,11076881;0,156808153;9,764551
1389;-0,117263533;0,1582614;9,755219
1390;-0,120150082;0,156808153;9,755937
1391;-0,127366439;0,1553549;9,752348
1392;-0,130974621;0,158988029;9,746605
1393;-0,128088072;0,16189453;9,748758
1394;-0,1266448;0,16189453;9,754501
1395;-0,128088072;0,160441279;9,74804
1396;-0,12231499;0,1611679;9,750912
1397;-0,115098625;0,165527672;9,764551
1398;-0,111490451;0,164074421;9,758091
1399;-0,106438994;0,156081527;9,745887
1400;-0,101387545;0,153175026;9,743733
1401;-0,0927279145;0,151721761;9,744451
1402;-0,0811817348;0,150995135;9,748758
1403;-0,07901683;0,156808153;9,756655
1404;-0,07973847;0,157534778;9,759526
1405;-0,07540865;0,150995135;9,755219
1406;-0,07180047;0,149541885;9,756655
1407;-0,07901683;0,153901652;9,760244
1408;-0,09200627;0,151721761;9,753783
1409;-0,09705773;0,15026851;9,75163
1410;-0,0985010043;0,158988029;9,759526
1411;-0,106438994;0,162621155;9,758091
1412;-0,114376992;0,157534778;9,749476
1413;-0,117985174;0,157534778;9,753783
1414;-0,1266448;0,16189453;9,758091
1415;-0,13602607;0,164801046;9,748758
1416;-0,141799167;0,164074421;9,75163
1417;-0,1446857;0,1611679;9,759526
1418;-0,139634252;0,1611679;9,75163
1419;-0,1367477;0,16189453;9,755937
1420;-0,141799167;0,16189453;9,770294
1421;-0,1345828;0,156808153;9,768859
1422;-0,123758264;0,149541885;9,76168
1423;-0,118706807;0,149541885;9,76096249
1424;-0,104995728;0,15026851;9,765987
1425;-0,09344955;0,149541885;9,771012
1426;-0,08767646;0,15026851;9,771012
1427;-0,07757356;0,149541885;9,77173
1428;-0,06963556;0,145908758;9,772449
1429;-0,0674706548;0,147362009;9,763834
1430;-0,06386247;0,149541885;9,759526
1431;-0,0602542944;0,149541885;9,76670551
1432;-0,0645841062;0,153901652;9,763116
1433;-0,06819229;0,1582614;9,753783
1434;-0,06891392;0,160441279;9,753065
1435;-0,07901683;0,1553549;9,755219
1436;-0,08911973;0,150995135;9,755937
1437;-0,09489282;0,1611679;9,753065
1438;-0,104995728;0,165527672;9,749476
1439;-0,115820266;0,159714654;9,750912
1440;-0,119428448;0,162621155;9,753783
1441;-0,123758264;0,168434173;9,752348
1442;-0,130974621;0,1691608;9,753783
1443;-0,138190985;0,172793925;9,755937
1444;-0,1446857;0,1720673;9,753065
1445;-0,138912618;0,164074421;9,752348
1446;-0,132417887;0,160441279;9,756655
1447;-0,135304436;0,1611679;9,758091
1448;-0,129531354;0,1611679;9,74804
1449;-0,117263533;0,1611679;9,743733
1450;-0,1086039;0,1611679;9,756655
1451;-0,101387545;0,1611679;9,758091
1452;-0,09489282;0,158988029;9,75163
1453;-0,08911973;0,153901652;9,754501
1454;-0,07901683;0,149541885;9,753065
1455;-0,06819229;0,153901652;9,753065
1456;-0,0609759279;0,16189453;9,763116
1457;-0,05736775;0,160441279;9,759526
1458;-0,0602542944;0,156808153;9,756655
1459;-0,061697565;0,156081527;9,762398
1460;-0,0645841062;0,158988029;9,765987
1461;-0,06819229;0,165527672;9,763834
1462;-0,07180047;0,164074421;9,762398
1463;-0,0804601;0,1611679;9,763834
1464;-0,09200627;0,164801046;9,765987
1465;-0,100665912;0,164074421;9,767423
1466;-0,104274087;0,1611679;9,765269
1467;-0,107882269;0,1611679;9,76670551
1468;-0,114376992;0,16189453;9,765269
1469;-0,117263533;0,1611679;9,765269
1470;-0,112212084;0,1611679;9,770294
1471;-0,106438994;0,1611679;9,759526
1472;-0,107160635;0,1611679;9,760244
1473;-0,103552453;0,1611679;9,774602
1474;-0,09705773;0,1611679;9,76670551
1475;-0,09417118;0,16189453;9,759526
1476;-0,08551155;0,159714654;9,767423
1477;-0,0725221038;0,157534778;9,763834
1478;-0,066749014;0,157534778;9,755937
1479;-0,06314084;0,154628277;9,756655
1480;-0,053037934;0,15026851;9,756655
1481;-0,053037934;0,148088634;9,754501
1482;-0,0595326573;0,151721761;9,758091
1483;-0,0580893867;0,156808153;9,765987
1484;-0,05592448;0,156081527;9,763834
1485;-0,0544812046;0,151721761;9,76168
1486;-0,0566461124;0,151721761;9,758808
1487;-0,06819229;0,159714654;9,749476
1488;-0,0804601;0,159714654;9,743733
1489;-0,09344955;0,153901652;9,747322
1490;-0,104274087;0,1582614;9,763116
1491;-0,109325543;0,1582614;9,765269
1492;-0,110047176;0,148815259;9,755937
1493;-0,109325543;0,15026851;9,762398
1494;-0,107882269;0,159714654;9,768141
1495;-0,106438994;0,160441279;9,755219
1496;-0,105717361;0,153901652;9,74804
1497;-0,103552453;0,151721761;9,749476
1498;-0,09994427;0,156808153;9,743733
1499;-0,09056301;0,158988029;9,750194
1500;-0,07757356;0,1582614;9,764551
1501;-0,07685192;0,1611679;9,758091
1502;-0,07685192;0,156808153;9,748758
1503;-0,061697565;0,148815259;9,76168
1504;-0,05159466;0,154628277;9,765987
1505;-0,0472648442;0,156808153;9,74804
1506;-0,03355376;0,15026851;9,746605
1507;-0,0263374019;0,148815259;9,758808
1508;-0,029223945;0,15026851;9,755219
1509;-0,0306672174;0,149541885;9,765269
1510;-0,03211049;0,149541885;9,780345
1511;-0,03355376;0,153175026;9,770294
1512;-0,0364403054;0,152448386;9,763834
1513;-0,0472648442;0,148815259;9,768141
1514;-0,05881102;0,149541885;9,768141
1515;-0,0645841062;0,153175026;9,764551
1516;-0,07107883;0,153901652;9,758091
1517;-0,0819033757;0,153175026;9,759526
1518;-0,08911973;0,154628277;9,762398
1519;-0,09344955;0,150995135;9,764551
1520;-0,09922264;0,15026851;9,756655
1521;-0,100665912;0,158988029;9,745887
1522;-0,09777936;0,160441279;9,756655
1523;-0,0963361;0,154628277;9,763116
1524;-0,09128464;0,153175026;9,752348
1525;-0,0819033757;0,149541885;9,745169
1526;-0,0819033757;0,150995135;9,752348
1527;-0,07829519;0,158988029;9,762398
1528;-0,0595326573;0,157534778;9,765987
1529;-0,04870812;0,153175026;9,763834
1530;-0,04870812;0,150995135;9,753783
1531;-0,04077012;0,151721761;9,741579
1532;-0,02850231;0,153175026;9,744451
1533;-0,02489413;0,151721761;9,758808
1534;-0,0263374019;0,146635383;9,76096249
1535;-0,0227292217;0,145182133;9,752348
1536;-0,02128595;0,152448386;9,748758
1537;-0,02489413;0,156808153;9,755937
1538;-0,0299455822;0,150995135;9,759526
1539;-0,03932685;0,150995135;9,753065
1540;-0,0450999364;0,156808153;9,747322
1541;-0,044378303;0,1582614;9,756655
1542;-0,05015139;0,159714654;9,768859
1543;-0,0624192022;0,16189453;9,764551
1544;-0,06819229;0,16189453;9,750912
1545;-0,070357196;0,160441279;9,748758
1546;-0,07107883;0,162621155;9,770294
1547;-0,070357196;0,170614049;9,783216
1548;-0,06963556;0,17352055;9,769577
1549;-0,06314084;0,169887424;9,757373
1550;-0,05736775;0,168434173;9,754501
1551;-0,05592448;0,164801046;9,760244
1552;-0,04654321;0,16189453;9,77173
1553;-0,037883576;0,156081527;9,770294
1554;-0,0328321271;0,146635383;9,755219
1555;-0,0227292217;0,145908758;9,752348
1556;-0,020564314;0,150995135;9,76670551
1557;-0,02489413;0,149541885;9,773166
1558;-0,0176777691;0,146635383;9,768859
1559;-0,009739773;0,147362009;9,759526
1560;-0,0111830458;0,145182133;9,765269
1561;-0,0169561338;0,149541885;9,777473
1562;-0,020564314;0,157534778;9,770294
1563;-0,0241724942;0,153175026;9,754501
1564;-0,029223945;0,15026851;9,74804
1565;-0,0328321271;0,157534778;9,74804
1566;-0,0400484838;0,157534778;9,754501
1567;-0,0523162968;0,150995135;9,76096249
1568;-0,0602542944;0,153901652;9,752348
1569;-0,06891392;0,16189453;9,742297
1570;-0,0761302859;0,16189453;9,75163
1571;-0,07757356;0,1611679;9,758808
1572;-0,07829519;0,164074421;9,746605
1573;-0,0732437447;0,1662543;9,740862
1574;-0,06602738;0,164801046;9,743733
1575;-0,06314084;0,1611679;9,745887
1576;-0,05592448;0,162621155;9,756655
1577;-0,04654321;0,165527672;9,764551
1578;-0,037883576;0,16189453;9,758091
1579;-0,0299455822;0,162621155;9,758808
1580;-0,0227292217;0,165527672;9,764551
1581;-0,0155128613;0,162621155;9,752348
1582;-0,009018137;0,159714654;9,745169
1583;0,00324967434;0,156081527;9,753065
1584;0,0126309423;0,153901652;9,752348
1585;0,00613621855;0,152448386;9,758808
1586;0,00541458232;0,1553549;9,76670551
1587;0,0133525785;0,164801046;9,756655
1588;0,00757949054;0,164801046;9,749476
1589;-0,00540995738;0,160441279;9,76168
1590;-0,01046141;0,162621155;9,76670551
1591;-0,0133479536;0,159714654;9,756655
1592;-0,023450857;0,153901652;9,763834
1593;-0,0342753977;0,157534778;9,771012
1594;-0,044378303;0,158988029;9,756655
1595;-0,05736775;0,1582614;9,758091
1596;-0,06314084;0,16189453;9,763116
1597;-0,06314084;0,160441279;9,76168
1598;-0,06386247;0,156808153;9,765269
1599;-0,06314084;0,156808153;9,763116
1600;-0,06386247;0,159714654;9,758808
1601;-0,0609759279;0,160441279;9,759526
1602;-0,0537595674;0,153175026;9,763834
1603;-0,053037934;0,147362009;9,758808
1604;-0,0566461124;0,145182133;9,745887
1605;-0,0494297519;0,148815259;9,745887
1606;-0,0313888527;0,153901652;9,758808
1607;-0,0169561338;0,152448386;9,760244
1608;-0,0162344966;0,149541885;9,750912
1609;-0,0191210415;0,15026851;9,74804
1610;-0,00757486559;0,148815259;9,747322
1611;0,00541458232;0,150995135;9,753065
1612;0,00469294656;0,158988029;9,754501
1613;-0,00108014164;0,1582614;9,754501
1614;-0,00468832161;0,1553549;9,753783
1615;-0,0061315936;0,157534778;9,745887
1616;-0,01046141;0,156081527;9,746605
1617;-0,020564314;0,156081527;9,744451
1618;-0,0256157648;0,1611679;9,740144
1619;-0,0256157648;0,16189453;9,746605
1620;-0,0342753977;0,1611679;9,75163
1621;-0,04654321;0,1611679;9,753783
1622;-0,05520284;0,1611679;9,759526
1623;-0,0595326573;0,1611679;9,76096249
1624;-0,05592448;0,1611679;9,756655
1625;-0,0472648442;0,1611679;9,753065
1626;-0,0450999364;0,1611679;9,74804
1627;-0,0458215736;0,1611679;9,748758
1628;-0,04221339;0,16189453;9,76670551
1629;-0,0386052132;0,158988029;9,765987
1630;-0,0364403054;0,1582614;9,747322
1631;-0,029223945;0,160441279;9,757373
1632;-0,02128595;0,1582614;9,774602
1633;-0,0169561338;0,158988029;9,768859
1634;-0,009018137;0,160441279;9,76670551
1635;0,000363130355;0,153175026;9,769577
1636;0,00108476635;0,148815259;9,769577
1637;-0,00468832161;0,15026851;9,77173
1638;-0,01046141;0,149541885;9,76670551
1639;-0,0126263173;0,149541885;9,763116
1640;-0,0133479536;0,150995135;9,76670551
1641;-0,0176777691;0,1444555;9,765269
1642;-0,0256157648;0,139369115;9,763116
1643;-0,02850231;0,145908758;9,76168
1644;-0,0349970348;0,152448386;9,760244
1645;-0,05159466;0,153175026;9,759526
1646;-0,061697565;0,1553549;9,754501
1647;-0,0624192022;0,157534778;9,757373
1648;-0,070357196;0,158988029;9,760244
1649;-0,07757356;0,16189453;9,753783
1650;-0,0725221038;0,1611679;9,745169
1651;-0,070357196;0,157534778;9,744451
1652;-0,06891392;0,1582614;9,753783
1653;-0,0609759279;0,162621155;9,755937
1654;-0,0523162968;0,159714654;9,749476
1655;-0,0458215736;0,156808153;9,744451
1656;-0,04077012;0,160441279;9,745169
1657;-0,029223945;0,16189453;9,745169
1658;-0,0176777691;0,1611679;9,744451
1659;-0,009018137;0,1611679;9,749476
1660;0,00180640235;0,16189453;9,750912
1661;0,00541458232;0,160441279;9,75163
1662;0,00613621855;0,152448386;9,753783
1663;0,0104660345;0,148088634;9,755219
1664;0,009022762;0,154628277;9,755219
1665;0,00108476635;0,16189453;9,755219
1666;-0,00324504962;0,1582614;9,755937
1667;-0,008296502;0,154628277;9,755937
1668;-0,0191210415;0,158988029;9,758091
1669;-0,0306672174;0,16189453;9,753065
1670;-0,044378303;0,1611679;9,754501
1671;-0,05520284;0,1611679;9,763116
1672;-0,0624192022;0,16189453;9,76168
1673;-0,0725221038;0,1611679;9,758808
1674;-0,0732437447;0,1611679;9,755937
1675;-0,0732437447;0,164801046;9,752348
1676;-0,08262501;0,164801046;9,74804
1677;-0,08406828;0,159714654;9,756655
1678;-0,0725221038;0,153175026;9,77173
1679;-0,06602738;0,153901652;9,771012
1680;-0,070357196;0,159714654;9,769577
1681;-0,06891392;0,16189453;9,77532
1682;-0,0602542944;0,156808153;9,768141
1683;-0,05159466;0,149541885;9,76096249
1684;-0,0458215736;0,145182133;9,769577
1685;-0,04077012;0,149541885;9,771012
1686;-0,029223945;0,153901652;9,759526
1687;-0,02128595;0,150995135;9,754501
1688;-0,0220075846;0,149541885;9,752348
1689;-0,0198426768;0,148815259;9,750194
1690;-0,0162344966;0,1444555;9,753783
1691;-0,02128595;0,15026851;9,753065
1692;-0,0306672174;0,159714654;9,749476
1693;-0,0349970348;0,156808153;9,753783
1694;-0,0364403054;0,153901652;9,756655
1695;-0,04077012;0,162621155;9,753783
1696;-0,05159466;0,165527672;9,748758
1697;-0,06530575;0,164074421;9,746605
1698;-0,0725221038;0,166980922;9,752348
1699;-0,0761302859;0,169887424;9,750194
1700;-0,0811817348;0,172793925;9,742297
1701;-0,08623319;0,1691608;9,743015
1702;-0,08623319;0,1611679;9,753065
1703;-0,0804601;0,160441279;9,753783
1704;-0,0761302859;0,166980922;9,744451
1705;-0,06891392;0,167707548;9,74804
1706;-0,06530575;0,16189453;9,756655
1707;-0,06602738;0,1611679;9,759526
1708;-0,0602542944;0,156808153;9,758808
1709;-0,0508730263;0,149541885;9,756655
1710;-0,04293503;0,148815259;9,750912
1711;-0,03571867;0,15026851;9,750912
1712;-0,03355376;0,149541885;9,763834
1713;-0,03211049;0,149541885;9,768141
1714;-0,0256157648;0,149541885;9,763116
1715;-0,0263374019;0,149541885;9,763116
1716;-0,0364403054;0,149541885;9,770294
1717;-0,04077012;0,149541885;9,77532
1718;-0,044378303;0,149541885;9,768859
1719;-0,05592448;0,15026851;9,765269
1720;-0,066749014;0,156081527;9,76168
1721;-0,0725221038;0,1582614;9,758808
1722;-0,08551155;0,151721761;9,768141
1723;-0,0956144556;0,15026851;9,772449
1724;-0,09777936;0,1582614;9,762398
1725;-0,10283082;0,162621155;9,76096249
1726;-0,112212084;0,1611679;9,767423
1727;-0,115098625;0,1611679;9,753065
1728;-0,112212084;0,16189453;9,745887
1729;-0,112212084;0,16189453;9,76096249
1730;-0,110047176;0,158988029;9,76096249
1731;-0,102109179;0,1582614;9,749476
1732;-0,0927279145;0,1582614;9,757373
1733;-0,0819033757;0,154628277;9,763116
1734;-0,07107883;0,157534778;9,757373
1735;-0,066749014;0,16189453;9,764551
1736;-0,05881102;0,16189453;9,768859
1737;-0,04293503;0,1611679;9,753783
1738;-0,0386052132;0,157534778;9,741579
1739;-0,0450999364;0,1582614;9,750194
1740;-0,04221339;0,16189453;9,758808
1741;-0,0371619426;0,16189453;9,745887
1742;-0,044378303;0,1611679;9,73799
1743;-0,0523162968;0,160441279;9,743733
1744;-0,0544812046;0,163347781;9,742297
1745;-0,0602542944;0,164801046;9,743733
1746;-0,0725221038;0,162621155;9,75163
1747;-0,08406828;0,164074421;9,750912
1748;-0,09344955;0,160441279;9,749476
1749;-0,09777936;0,158988029;9,755219
1750;-0,104995728;0,159714654;9,750194
1751;-0,118706807;0,153901652;9,746605
1752;-0,127366439;0,156808153;9,762398
1753;-0,1244799;0,162621155;9,765269
1754;-0,12231499;0,1611679;9,757373
1755;-0,1266448;0,158988029;9,764551
1756;-0,119428448;0,156808153;9,765987
1757;-0,106438994;0,153901652;9,759526
1758;-0,111490451;0,158988029;9,756655
1759;-0,11076881;0,1611679;9,758091
1760;-0,0956144556;0,152448386;9,764551
1761;-0,0869548246;0,148815259;9,763116
1762;-0,07685192;0,148088634;9,76096249
1763;-0,07396538;0,145908758;9,762398
1764;-0,07107883;0,148088634;9,758091
1765;-0,05736775;0,152448386;9,755937
1766;-0,053037934;0,153901652;9,76670551
1767;-0,0645841062;0,149541885;9,769577
1768;-0,070357196;0,151721761;9,760244
1769;-0,0732437447;0,156081527;9,763116
1770;-0,07829519;0,1553549;9,768141
1771;-0,07973847;0,1582614;9,768859
1772;-0,08551155;0,156808153;9,765987
1773;-0,09489282;0,154628277;9,753783
1774;-0,09705773;0,160441279;9,750194
1775;-0,105717361;0,162621155;9,755219
1776;-0,123758264;0,160441279;9,746605
1777;-0,127366439;0,1611679;9,736554
1778;-0,117985174;0,16189453;9,737272
1779;-0,118706807;0,159714654;9,73296452
1780;-0,121593356;0,157534778;9,731529
1781;-0,120150082;0,159714654;9,743733
1782;-0,12231499;0,162621155;9,747322
1783;-0,121593356;0,1611679;9,737272
1784;-0,114376992;0,156081527;9,750912
1785;-0,11076881;0,154628277;9,776755
1786;-0,1086039;0,158988029;9,778192
1787;-0,105717361;0,168434173;9,772449
1788;-0,09994427;0,1800602;9,783216
1789;-0,0898413658;0,187326461;9,786088
1790;-0,08262501;0,195319355;9,77532
1791;-0,07829519;0,2047655;9,777473
1792;-0,06963556;0,209125251;9,778192
1793;-0,05881102;0,203312233;9,755219
1794;-0,05159466;0,186599836;9,740144
1795;-0,04654321;0,1720673;9,753783
1796;-0,04870812;0,1553549;9,765269
1797;-0,05736775;0,12701647;9,745169
1798;-0,06602738;0,09940467;9,737272
1799;-0,06891392;0,08051238;9,760244
1800;-0,07901683;0,06670648;9,755937
1801;-0,101387545;0,06379998;9,745169
1802;-0,117263533;0,07251949;9,763116
1803;-0,130974621;0,0885052755;9,76168
1804;-0,155510247;0,117570326;9,755219
1805;-0,177159324;0,156081527;9,76670551
1806;-0,184375688;0,182240069;9,765269
1807;-0,187983871;0,2047655;9,753783
1808;-0,197365135;0,232377291;9,748758
1809;-0,198086768;0,2490897;9,756655
1810;-0,18148914;0,25490272;9,765269
1811;-0,163448244;0,250542939;9,763834
1812;-0,145407334;0,234557167;9,759526
1813;-0,117985174;0,214211628;9,752348
1814;-0,09705773;0,193866089;9,753783
1815;-0,07757356;0,1691608;9,769577
1816;-0,0494297519;0,15026851;9,779627
1817;-0,029223945;0,140822366;9,769577
1818;-0,0183994062;0,12846972;9,760244
1819;-0,00685322937;0,113937192;9,758091
1820;0,00180640235;0,10521768;9,75163
1821;0,00180640235;0,09940467;9,74804
1822;-0,009018137;0,0957715362;9,745887
1823;-0,0227292217;0,10521768;9,734401
1824;-0,0364403054;0,119750209;9,732246
1825;-0,061697565;0,1306496;9,733683
1826;-0,0898413658;0,143002257;9,72794
1827;-0,114376992;0,159714654;9,737272
1828;-0,147572249;0,175700441;9,750194
1829;-0,178602591;0,185146585;9,753065
1830;-0,197365135;0,195319355;9,765269
1831;-0,208189666;0,2047655;9,779627
1832;-0,211076215;0,200405732;9,767423
1833;-0,2067464;0,190959588;9,754501
1834;-0,195921853;0,181513444;9,765269
1835;-0,178602591;0,1662543;9,772449
1836;-0,164169878;0,150995135;9,765269
1837;-0,1504588;0,153175026;9,765987
1838;-0,133139536;0,16189453;9,773884
1839;-0,11076881;0,1611679;9,76670551
1840;-0,08551155;0,16189453;9,763116
1841;-0,0609759279;0,170614049;9,770294
1842;-0,0414917581;0,17352055;9,758808
1843;-0,029223945;0,17352055;9,745169
1844;-0,0191210415;0,176427066;9,755937
1845;-0,0155128613;0,1720673;9,765987
1846;-0,0227292217;0,160441279;9,757373
1847;-0,02850231;0,147362009;9,758808
1848;-0,037883576;0,132829487;9,764551
1849;-0,05592448;0,12701647;9,754501
1850;-0,0674706548;0,121930085;9,747322
1851;-0,0811817348;0,113937192;9,756655
1852;-0,104995728;0,116117075;9,759526
1853;-0,132417887;0,12265671;9,755219
1854;-0,155510247;0,1277431;9,759526
1855;-0,172107875;0,139369115;9,75163
1856;-0,18148914;0,151721761;9,741579
1857;-0,184375688;0,1582614;9,75163
1858;-0,182210773;0,1662543;9,749476
1859;-0,174994409;0,172793925;9,743733
1860;-0,167056426;0,17424719;9,755937
1861;-0,15623188;0,170614049;9,755937
1862;-0,13602607;0,1691608;9,745169
1863;-0,115820266;0,172793925;9,753783
1864;-0,0963361;0,168434173;9,765987
1865;-0,06963556;0,160441279;9,764551
1866;-0,044378303;0,164801046;9,765269
1867;-0,0306672174;0,17424719;9,765269
1868;-0,0263374019;0,181513444;9,763116
1869;-0,02128595;0,186599836;9,763116
1870;-0,0155128613;0,188779712;9,756655
1871;-0,0133479536;0,186599836;9,757373
1872;-0,0198426768;0,1800602;9,765269
1873;-0,0277806725;0,1691608;9,759526
1874;-0,0364403054;0,160441279;9,756655
1875;-0,053037934;0,151721761;9,755937
1876;-0,07468701;0,140822366;9,745169
1877;-0,09489282;0,12265671;9,744451
1878;-0,112212084;0,100857921;9,763116
1879;-0,129531354;0,0899585262;9,773884
1880;-0,146128982;0,08196563;9,760244
1881;-0,162004963;0,07033961;9,758808
1882;-0,175716057;0,06888636;9,771012
1883;-0,1829324;0,075426;9,765269
1884;-0,1829324;0,0892319;9,758091
1885;-0,175716057;0,117570326;9,762398
1886;-0,169221327;0,150995135;9,76670551
1887;-0,162726611;0,176427066;9,764551
1888;-0,151180431;0,198225856;9,765987
1889;-0,1266448;0,228017539;9,768141
1890;-0,0985010043;0,25272283;9,757373
1891;-0,0819033757;0,266528726;9,744451
1892;-0,061697565;0,271615118;9,744451
1893;-0,037883576;0,261442333;9,746605
1894;-0,009739773;0,244729936;9,746605
1895;0,0155174863;0,228744164;9,752348
1896;0,0248987544;0,2047655;9,750194
1897;0,0299502071;0,169887424;9,75163
1898;0,03139348;0,1277431;9,757373
1899;0,0205689389;0,09141178;9,758808
1900;0,0104660345;0,07469937;9,762398
1901;-0,00108014164;0,06307335;9,773166
1902;-0,0263374019;0,0463609435;9,769577
1903;-0,0494297519;0,0383680537;9,756655
1904;-0,0725221038;0,04926745;9,758091
1905;-0,107160635;0,07106624;9,755937
1906;-0,143964067;0,09359165;9,753065
1907;-0,1706646;0,121930085;9,753065
1908;-0,186540589;0,156808153;9,74804
1909;-0,195921853;0,188779712;9,753065
1910;-0,198086768;0,209851876;9,752348
1911;-0,193035319;0,225111023;9,741579
1912;-0,184375688;0,244003311;9,740862
1913;-0,1684997;0,261442333;9,740862
1914;-0,149737149;0,262168974;9,746605
1915;-0,120871715;0,249816328;9,750194
1916;-0,08767646;0,241823435;9,75163
1917;-0,0609759279;0,232377291;9,764551
1918;-0,029223945;0,209125251;9,765269
1919;0,00541458232;0,179333568;9,76096249
1920;0,0263420269;0,149541885;9,762398
1921;0,03860984;0,126289845;9,750912
1922;0,04726947;0,102311172;9,750912
1923;0,0479911044;0,08123901;9,765269
1924;0,0465478338;0,06815974;9,770294
1925;0,0451045632;0,0601668432;9,763116
1926;0,0306718424;0,06379998;9,765987
1927;-0,00324504962;0,07469937;9,778192
1928;-0,037883576;0,0885052755;9,769577
1929;-0,0595326573;0,107397556;9,76168
1930;-0,0819033757;0,124109961;9,771012
1931;-0,106438994;0,140822366;9,769577
1932;-0,1244799;0,164801046;9,755937
1933;-0,1367477;0,186599836;9,749476
1934;-0,149737149;0,201858982;9,745169
1935;-0,156953514;0,217844769;9,73799
1936;-0,1583968;0,229470789;9,744451
1937;-0,15406698;0,23092404;9,748758
1938;-0,140355885;0,232377291;9,740144
1939;-0,123036623;0,239643559;9,740144
1940;-0,09994427;0,233830541;9,745169
1941;-0,070357196;0,220751271;9,747322
1942;-0,0414917581;0,2105785;9,755937
1943;-0,0155128613;0,188053086;9,764551
1944;0,00613621855;0,162621155;9,76670551
1945;0,0270636622;0,15026851;9,770294
1946;0,04943438;0,137189239;9,768859
1947;0,0638671;0,120476834;9,762398
1948;0,073248364;0,104491055;9,760244
1949;0,0718051;0,09359165;9,756655
1950;0,0573723726;0,09141178;9,758808
1951;0,0451045632;0,09141178;9,768141
1952;0,0277852975;0,0921384;9,771012
1953;0,00180640235;0,100131296;9,770294
1954;-0,0263374019;0,114663824;9,773884
1955;-0,0609759279;0,132829487;9,770294
1956;-0,0963361;0,153175026;9,752348
1957;-0,123758264;0,175700441;9,737272
1958;-0,146128982;0,198225856;9,740144
