ticks;ax_20300039 (Fs:1024Hz Unit:m/s^2);ay_20300039 (Fs:1024Hz Unit:m/s^2);az_20300039 (Fs:1024Hz Unit:m/s^2)
14701;-3,39276934;-0,414320171;9,929664
14702;-3,65328;-0,3649096;9,922485
14703;-3,754309;-0,336571157;9,948329
14704;-3,77307153;-0,247196108;9,923203
14705;-3,76729846;-0,1200365;9,908128
14706;-3,64750671;-0,0139490468;9,921049
14707;-3,2700913;0,08705202;9,883719
14708;-2,648041;0,148815259;9,831314
14709;-1,995682;0,154628277;9,780345
14710;-1,45734155;0,1444555;9,742297
14711;-0,9991027;0,145908758;9,716454
14712;-0,576224;0,151721761;9,656152
14713;-0,151180431;0,103764422;9,617386
14714;0,2587088;0,015116008;9,583646
14715;0,568290651;-0,0626330152;9,525497
14716;0,7739569;-0,146195039;9,531959
14717;0,9110678;-0,221764192;9,536265
14718;0,900964856;-0,272628039;9,508986
14719;0,6563302;-0,309685975;9,546316
14720;0,225513563;-0,29805997;9,59297848
14721;-0,265198916;-0,270448148;9,627437
14722;-0,7400354;-0,2719014;9,689892
14723;-1,18311989;-0,242836356;9,748758
14724;-1,63486409;-0,1643607;9,789678
14725;-2,13712263;-0,08733831;9,816238
14726;-2,65092754;-0,0299348272;9,875105
14727;-3,13009381;0,0223822724;9,933971
14728;-3,55658078;0,07905913;9,952636
14729;-3,88709;0,129196346;9,99212
14730;-4,029974;0,175700441;9,991402
14731;-3,93976951;0,193866089;9,948329
14732;-3,71028924;0,164074421;9,951919
14733;-3,446892;0,143002257;9,935407
14734;-3,14669156;0,147362009;9,882284
14735;-2,79236817;0,09722479;9,857876
14736;-2,37309766;0,0281952824;9,820546
14737;-1,8665092;0,0158426352;9,728658
14738;-1,29930329;-0,040834222;9,64897251
14739;-0,7104483;-0,146921679;9,608053
14740;-0,151902065;-0,194152385;9,524061
14741;0,297677159;-0,22830382;9,465196
14742;0,5856099;-0,258822143;9,48027
14743;0,700350046;-0,234116837;9,438634
14744;0,6765361;-0,2246707;9,432173
14745;0,515611231;-0,258822143;9,533394
14746;0,22190538;-0,235570088;9,57216
14747;-0,0883981;-0,173806846;9,587953
14748;-0,3914852;-0,162180826;9,66333
14749;-0,7984879;-0,157094449;9,703531
14750;-1,34981787;-0,111316979;9,740862
14751;-1,99423873;-0,06117976;9,814803
14752;-2,62350535;-0,005956156;9,865772
14753;-3,13442373;0,06379998;9,898795
14754;-3,50678778;0,1168437;9,940433
14755;-3,744206;0,153901652;9,990684
14756;-3,83008075;0,188053086;10,01222
14757;-3,77162814;0,198225856;10,0165272
14758;-3,63235235;0,18441996;10,0466785
14759;-3,46421123;0,188779712;10,0409355
14760;-3,22462821;0,207672;9,971301
14761;-2,844326;0,169887424;9,913153
14762;-2,32619143;0,09141178;9,855722
14763;-1,71352232;0,0231088977;9,757373
14764;-1,071988;-0,046647232;9,686302
14765;-0,47086516;-0,10695722;9,642511
14766;0,06747528;-0,160727575;9,577903
14767;0,5242709;-0,207231656;9,52119
14768;0,8598316;-0,236296713;9,488886
14769;1,04240549;-0,292246938;9,490321
14770;1,12539363;-0,336571157;9,490321
14771;1,15570235;-0,3300315;9,463759
14772;1,06621945;-0,34238416;9,479553
14773;0,7927194;-0,3590966;9,506832
14774;0,3864384;-0,313319117;9,520473
14775;-0,07468701;-0,261002;9,576467
14776;-0,5740591;-0,242109731;9,631025
14777;-1,11961591;-0,182526365;9,661177
14778;-1,68682182;-0,08733831;9,705686
14779;-2,21289444;-0,0335679576;9,762398
14780;-2,624227;-0,0204886831;9,81911
14781;-2,92226267;-0,00450290367;9,892334
14782;-3,16184568;0,03255504;9,9311
14783;-3,30328655;0,0579869635;9,930382
14784;-3,27081275;0,03328167;9,949047
14785;-3,11060953;-0,008862662;9,936843
14786;-2,8991704;-0,0430141;9,894487
14787;-2,61917543;-0,0946045741;9,877976
14788;-2,19413185;-0,112043604;9,834904
14789;-1,58218455;-0,0902448148;9,764551
14790;-0,891579;-0,0975110754;9,729375
14791;-0,2890129;-0,112043604;9,693481
14792;0,2081943;-0,128029391;9,631743
14793;0,6772577;-0,151281431;9,600875
14794;1,11456907;-0,138928786;9,596567
14795;1,48332512;-0,125122875;9,562827
14796;1,76764965;-0,13674891;9,514011
14797;1,92352307;-0,135295644;9,500372
14798;1,9357909;-0,119309872;9,52119
14799;1,8282671;-0,08733831;9,513293
14800;1,59084892;-0,0444673523;9,471656
14801;1,22209287;-0,0502803661;9,491757
14802;0,745813131;-0,0800720453;9,56498051
14803;0,214689016;-0,08951819;9,607336
14804;-0,288291276;-0,135295644;9,664766
14805;-0,756633043;-0,210138172;9,758091
14806;-1,20837712;-0,22830382;9,795421
14807;-1,59950387;-0,2573689;9,813367
14808;-1,93362129;-0,363456339;9,875823
14809;-2,261244;-0,460824251;9,894487
14810;-2,51670313;-0,534213543;9,893052
14811;-2,59608316;-0,584350765;9,925357
14812;-2,4799;-0,585804;9,875823
14813;-2,156607;-0,574178;9,834186
14814;-1,70341945;-0,5334869;9,83634
14815;-1,28414893;-0,463004142;9,752348
14816;-0,854775548;-0,386708379;9,746605
14817;-0,324373066;-0,25082925;9,745887
14818;0,238503009;-0,09969096;9,638923
14819;0,814368546;0,01656926;9,641076
14820;1,37219322;0,137915865;9,619539
14821;1,85063779;0,216391519;9,536265
14822;2,26197028;0,244003311;9,549188
14823;2,55062485;0,273795;9,517601
14824;2,62278843;0,275248259;9,473092
14825;2,49217224;0,220024645;9,503243
14826;2,28722763;0,1306496;9,51114
14827;2,06279874;0,0216556452;9,518318
14828;1,75466025;-0,0975110754;9,566417
14829;1,33971953;-0,226850569;9,623847
14830;0,844677269;-0,3590966;9,647537
14831;0,338088781;-0,479716539;9,689174
14832;-0,15406698;-0,5945235;9,791831
14833;-0,6844694;-0,6802654;9,863619
14834;-1,21631515;-0,7020642;9,902385
14835;-1,60455537;-0,699884355;9,948329
14836;-1,73950124;-0,6853518;9,966993
14837;-1,70991421;-0,6315815;9,923203
14838;-1,66156459;-0,564731836;9,883719
14839;-1,57280338;-0,465910643;9,885873
14840;-1,359199;-0,34456405;9,826289
14841;-0,98467;-0,261728644;9,781063
14842;-0,530760944;-0,157094449;9,784652
14843;-0,09344955;-0,0292082;9,717172
14844;0,413138926;0,0223822724;9,692045
14845;1,04096222;0,04272781;9,68271351
14846;1,66229081;0,0543538332;9,590107
14847;2,13640571;0,00784974452;9,564262
14848;2,405576;-0,0422874764;9,565699
14849;2,547738;-0,0829785541;9,528369
14850;2,68557072;-0,157094449;9,523344
14851;2,79886746;-0,253735751;9,522626
14852;2,752683;-0,3402043;9,53124
14853;2,50155354;-0,41286692;9,545598
14854;2,14867353;-0,476810038;9,567134
14855;1,78208244;-0,492069185;9,615951
14856;1,37147152;-0,484802932;9,65328
14857;0,8259147;-0,493522465;9,707121
14858;0,153349966;-0,447745;9,773166
14859;-0,441999733;-0,3380244;9,806907
14860;-0,795601368;-0,256642252;9,828443
14861;-1,02796817;-0,223944068;9,856441
14862;-1,31662261;-0,140382037;9,883001
14863;-1,65651309;-0,0168555528;9,913871
14864;-1,87156069;0,036188174;9,953354
14865;-1,79723215;0,06307335;9,967711
14866;-1,51651573;0,102311172;9,938278
14867;-1,19177949;0,0841455162;9,904538
14868;-0,788385034;0,04708757;9,877258
14869;-0,2146844;0,0172958877;9,793266
14870;0,44777745;-0,0604531355;9,696353
14871;1,023643;-0,139655411;9,661177
14872;1,4443568;-0,184706241;9,62097549
14873;1,83331859;-0,2719014;9,58221
14874;2,3189795;-0,391794771;9,58221
14875;2,82123828;-0,4753568;9,55923748
14876;3,17339659;-0,5552857;9,515447
14877;3,303291;-0,658466637;9,491039
14878;3,24628186;-0,728949368;9,506115
14879;3,05432677;-0,7500216;9,525497
14880;2,70505476;-0,7754535;9,534112
14881;2,17465234;-0,7805399;9,59297848
14882;1,57713783;-0,7035175;9,640358
14883;1,08065224;-0,6228619;9,65687
14884;0,6736495;-0,5865306;9,702814
14885;0,187266856;-0,509508252;9,740144
14886;-0,431896836;-0,377988845;9,765987
14887;-1,071988;-0,24065648;9,80906
14888;-1,58001971;-0,117129989;9,865772
14889;-1,91413713;-0,01322242;9,892334
14890;-2,11980343;0,08269226;9,90741
14891;-2,17464781;0,181513444;9,95120049
14892;-1,99856853;0,261442333;9,933253
14893;-1,62692606;0,280334622;9,875105
14894;-1,25167537;0,24255006;9,87367
14895;-1,00992727;0,216391519;9,878695
14896;-0,764571;0,2105785;9,831314
14897;-0,276745081;0,141548991;9,800446
14898;0,400149465;0,004216613;9,760244
14899;1,03013766;-0,121489748;9,660459
14900;1,55115891;-0,226850569;9,62097549
14901;1,99640834;-0,309685975;9,575749
14902;2,355783;-0,352556944;9,503243
14903;2,570109;-0,377988845;9,510422
14904;2,54124355;-0,372175843;9,518318
14905;2,31176329;-0,3300315;9,534112
14906;2,11042666;-0,2798943;9,557802
14907;2,028882;-0,247196108;9,54272652
14908;1,85568929;-0,230483711;9,538419
14909;1,41043985;-0,192699134;9,562827
14910;0,776121855;-0,1476483;9,59585
14911;0,131700888;-0,133115768;9,62671852
14912;-0,4571541;-0,162180826;9,66692
14913;-1,04528737;-0,20650503;9,712146
14914;-1,6204313;-0,2501026;9,774602
14915;-2,03825855;-0,3293049;9,8428
14916;-2,21433783;-0,441932;9,893052
14917;-2,2547493;-0,5422064;9,926792
14918;-2,29876924;-0,6112359;9,94115
14919;-2,34495378;-0,643934131;9,987812
14920;-2,27856326;-0,611962557;9,995709
14921;-1,99423873;-0,5291271;9,916742
14922;-1,5266186;-0,468817145;9,894487
14923;-0,98178345;-0,380895376;9,865772
14924;-0,3936501;-0,211591423;9,752348
14925;0,243554458;-0,077165544;9,698506
14926;0,8417907;0,03110179;9,668356
14927;1,25600982;0,188779712;9,564262
14928;1,49775779;0,305766553;9,542008
14929;1,70125914;0,359536916;9,577903
14930;1,92280138;0,401681244;9,503961
14931;2,08949924;0,382788956;9,466631
14932;2,052696;0,3144861;9,530522
14933;1,75393856;0,297047049;9,519754
14934;1,35126567;0,236010432;9,513293
14935;0,9334385;0,0579869635;9,604465
14936;0,382108569;-0,0924247;9,644666
14937;-0,346022159;-0,207958281;9,689892
14938;-1,07559609;-0,326398373;9,811932
14939;-1,57857645;-0,398334384;9,840647
14940;-1,87444723;-0,4753568;9,826289
14941;-2,23598671;-0,557465553;9,91746
14942;-2,741132;-0,5218609;9,973454
14943;-3,1488564;-0,415773422;9,950482
14944;-3,26359653;-0,360549837;9,970583
14945;-3,12937212;-0,279167682;9,96843
14946;-2,90277839;-0,141108662;9,893052
14947;-2,64587617;-0,0560933761;9,865055
14948;-2,24392486;0,00712311827;9,865772
14949;-1,62692606;0,09795141;9,782498
14950;-1,00271094;0,131376222;9,731529
14951;-0,5755024;0,132829487;9,756655
14952;-0,229838759;0,168434173;9,710711
14953;0,249327555;0,137189239;9,679124
14954;0,843234;0,03909468;9,67697048
14955;1,35343063;-0,0168555528;9,577903
14956;1,64064169;-0,0858850554;9,524779
14957;1,71280539;-0,191972509;9,551341
14958;1,67022884;-0,242836356;9,524061
14959;1,54394257;-0,279167682;9,514011
14960;1,24013376;-0,347470552;9,570724
14961;0,7631324;-0,3678161;9,631025
14962;0,294790626;-0,326398373;9,66333
14963;-0,0566461124;-0,316952229;9,702814
14964;-0,4232372;-0,330758154;9,773166
14965;-0,9832267;-0,261002;9,813367
14966;-1,68104875;-0,154914558;9,863619
14967;-2,28433633;-0,08515843;9,944021
14968;-2,67113328;0,004943239;9,936843
14969;-2,94607663;0,0943182856;9,928228
14970;-3,18854642;0,132829487;9,989248
14971;-3,27730751;0,178606942;9,976326
14972;-3,11926937;0,2156649;9,913153
14973;-2,80968738;0,18587321;9,918896
14974;-2,5282495;0,1611679;9,905256
14975;-2,334851;0,170614049;9,837775
14976;-2,063516;0,132829487;9,839929
14977;-1,52734029;0,0579869635;9,8227
14978;-0,7898283;-0,005956156;9,699224
14979;-0,09344955;-0,103324093;9,631743
14980;0,4225202;-0,207231656;9,615951
14981;0,8309662;-0,24065648;9,529804
14982;1,196114;-0,277714431;9,478835
14983;1,41332638;-0,335844517;9,498218
14984;1,41188312;-0,331484765;9,48386
14985;1,26972079;-0,321312;9,496782
14986;1,10951769;-0,3511037;9,556366
14987;0,985396266;-0,3627297;9,572878
14988;0,7537511;-0,338751048;9,594414
14989;0,246441;-0,289340436;9,668356
14990;-0,4254021;-0,223217443;9,731529
14991;-1,04600906;-0,151281431;9,763834
14992;-1,60672021;-0,0902448148;9,814085
14993;-2,16887474;-0,0422874764;9,890899
14994;-2,65670061;0,0521739535;9,93468952
14995;-2,95401454;0,156081527;9,946893
14996;-3,04277587;0,191686213;9,982069
14997;-3,03122973;0,217118144;10,0028877
14998;-3,0456624;0,249816328;9,994991
14999;-3,054322;0,25490272;10,0193987
15000;-2,897727;0,248363078;10,0007343
15001;-2,47917819;0,213485;9,919614
15002;-1,8975395;0,135735989;9,890899
15003;-1,31084943;0,06597985;9,848543
15004;-0,717664659;0,0136627555;9,75163
15005;-0,0869548246;-0,08515843;9,691328
15006;0,490353972;-0,200692028;9,636768
15007;0,909624457;-0,2573689;9,55923748
15008;1,17157841;-0,306052834;9,542008
15009;1,37219322;-0,36636284;9,55923748
15010;1,61610615;-0,402694166;9,5147295
15011;1,85063779;-0,438298851;9,48386
15012;1,885998;-0,441932;9,514011
15013;1,63847685;-0,375808984;9,503243
15014;1,22714436;-0,330758154;9,500372
15015;0,76457566;-0,3300315;9,567134
15016;0,209637567;-0,282074183;9,600157
15017;-0,427567;-0,207958281;9,653998
15018;-1,00198925;-0,129482642;9,736554
15019;-1,41187847;-0,0422874764;9,743015
15020;-1,71640885;-0,0386543423;9,800446
15021;-2,10031915;-0,0742590353;9,901667
15022;-2,60474277;-0,0422874764;9,914589
15023;-2,99153972;-0,009589288;9,941868
15024;-3,07308459;-0,0284815747;9,96843
15025;-2,927314;-0,07498566;9,933253
15026;-2,69206071;-0,140382037;9,932535
15027;-2,39763331;-0,168720469;9,916024
15028;-1,95310545;-0,159274325;9,87008
15029;-1,34837449;-0,173080221;9,844236
15030;-0,7580763;-0,155641183;9,7889595
15031;-0,279631644;-0,081525296;9,731529
15032;0,181493759;-0,0640862659;9,6942
15033;0,7414833;-0,09678445;9,659023
15034;1,36569846;-0,08079867;9,615951
15035;1,893936;-0,049553737;9,53698349
15036;2,2251668;-0,05682;9,501807
15037;2,37454557;-0,0698992759;9,521908
15038;2,36516428;-0,0728057846;9,512575
15039;2,21867228;-0,0946045741;9,528369
15040;1,95166683;-0,104777344;9,554213
15041;1,59734356;-0,0887915641;9,539137
15042;1,23508227;-0,133115768;9,566417
15043;0,8583883;-0,220310941;9,607336
15044;0,384273469;-0,259548753;9,631743
15045;-0,2067464;-0,2798943;9,707839
15046;-0,8215803;-0,308959365;9,769577
15047;-1,34404469;-0,328578264;9,809778
15048;-1,75537729;-0,36636284;9,865055
15049;-2,10176253;-0,429579318;9,90023
15050;-2,34351063;-0,477536678;9,923203
15051;-2,392582;-0,5015153;9,918896
15052;-2,259801;-0,5262206;9,90023
15053;-2,05196953;-0,5291271;9,901667
15054;-1,8578496;-0,478989929;9,886591
15055;-1,6247611;-0,409233779;9,85069752
15056;-1,188893;-0,3351179;9,814803
15057;-0,5300393;-0,239929855;9,750912
15058;0,165617779;-0,1505548;9,664048
15059;0,76241076;-0,0604531355;9,609489
15060;1,27044249;0,0383680537;9,590107
15061;1,72868133;0,11539045;9,575031
15062;2,14867353;0,188779712;9,550623
15063;2,46619344;0,244003311;9,536265
15064;2,60258245;0,238190308;9,546316
15065;2,60330415;0,195319355;9,539137
15066;2,5426867;0,132829487;9,530522
15067;2,39475131;0,0281952824;9,546316
15068;2,095994;-0,0800720453;9,546316
15069;1,62115753;-0,170900345;9,556366
15070;1,00488043;-0,298786581;9,630308
15071;0,3929331;-0,4310326;9,702096
15072;-0,107160635;-0,529853761;9,743733
15073;-0,576945662;-0,634488;9,821264
15074;-1,07343125;-0,6955246;9,885156
15075;-1,48476374;-0,696977854;9,910281
15076;-1,75104737;-0,7093305;9,961968
15077;-1,926405;-0,6860784;9,9791975
15078;-2,01877427;-0,5807176;9,944021
15079;-1,97691953;-0,459371;9,939714
15080;-1,7546556;-0,347470552;9,915306
15081;-1,359199;-0,253735751;9,834186
15082;-0,8944655;-0,168720469;9,786806
15083;-0,452102631;-0,05682;9,76670551
15084;0,0198473018;0,03473492;9,704249
15085;0,5711772;0,0623467229;9,651126
15086;1,1268369;0,0623467229;9,63964
15087;1,59229219;0,04272781;9,60231
15088;1,96321309;-0,0117691671;9,552776
15089;2,29444385;-0,0916980654;9,526216
15090;2,57443881;-0,1723536;9,483142
15091;2,692787;-0,253735751;9,465196
15092;2,56505752;-0,3481972;9,516883
15093;2,25186753;-0,4208598;9,554931
15094;1,91414177;-0,4564645;9,567852
15095;1,60311663;-0,4782633;9,604465
15096;1,22425783;-0,488436073;9,63318
15097;0,7219991;-0,476083428;9,659741
15098;0,145411968;-0,427399457;9,707121
15099;-0,421793938;-0,3511037;9,752348
15100;-0,9204444;-0,239929855;9,778192
15101;-1,37579668;-0,126576141;9,81265
15102;-1,81238651;-0,0640862659;9,886591
15103;-2,14578223;0,000583481;9,933971
15104;-2,29010963;0,06670648;9,944021
15105;-2,2367084;0,07469937;9,970583
15106;-2,04042339;0,07978576;9,966993
15107;-1,777748;0,100131296;9,912435
15108;-1,446517;0,0601668432;9,87367
15109;-1,006319;-0,0110425409;9,834186
15110;-0,479524821;-0,0539134964;9,745169
15111;0,073248364;-0,122943;9,68271351
15112;0,6289081;-0,207231656;9,65687
15113;1,196114;-0,266815037;9,600157
15114;1,75899;-0,3540102;9,554213
15115;2,25186753;-0,4397521;9,530522
15116;2,58382;-0,479716539;9,496064
15117;2,7223742;-0,5218609;9,47381
15118;2,6899004;-0,585804;9,486014
15119;2,534027;-0,628675;9,493911
15120;2,31970119;-0,6373945;9,470221
15121;2,01011944;-0,6432075;9,481707
15122;1,55115891;-0,626495063;9,536265
15123;0,9904477;-0,579264343;9,575749
15124;0,374170572;-0,5218609;9,635333
15125;-0,263755649;-0,4644574;9,709274
15126;-0,8879708;-0,404147416;9,76096249
15127;-1,5006398;-0,327851653;9,818393
15128;-2,05413461;-0,2522825;9,882284
15129;-2,44237471;-0,1752601;9,930382
15130;-2,65525723;-0,07789217;9,920332
15131;-2,74762678;0,0223822724;9,910281
15132;-2,73824549;0,103764422;9,939714
15133;-2,6343298;0,164074421;9,925357
15134;-2,42433381;0,206945375;9,899513
15135;-2,083;0,244003311;9,881566
15136;-1,61754477;0,272341758;9,829161
15137;-1,06549323;0,237463683;9,782498
15138;-0,470143527;0,154628277;9,764551
15139;0,1179898;0,08705202;9,710711
15140;0,65055716;0,01874914;9,619539
15141;1,108796;-0,0684460253;9,587235
15142;1,44724333;-0,139655411;9,561391
15143;1,62404406;-0,191245884;9,498218
15144;1,71713519;-0,245016232;9,486014
15145;1,8015666;-0,283527434;9,485296
15146;1,81383443;-0,269721538;9,458016
15147;1,63486862;-0,232663587;9,476682
15148;1,241577;-0,239203215;9,519754
15149;0,722720742;-0,236296713;9,556366
15150;0,186545223;-0,167993844;9,56857
15151;-0,337362528;-0,141835287;9,590824
15152;-0,89951694;-0,174533471;9,680559
15153;-1,50208306;-0,18179974;9,725786
15154;-2,0223825;-0,212318048;9,749476
15155;-2,39546847;-0,291520327;9,819828
15156;-2,72453427;-0,3460173;9,860029
15157;-3,07597113;-0,388161629;9,890899
15158;-3,34081149;-0,4615509;9,947611
15159;-3,36823368;-0,5247674;9,972736
15160;-3,14452648;-0,5422064;9,963405
15161;-2,80535769;-0,5262206;9,95120049
15162;-2,422169;-0,466637284;9,912435
15163;-1,96753824;-0,364182949;9,852133
15164;-1,44363046;-0,2798943;9,800446
15165;-0,9038468;-0,187612742;9,763834
15166;-0,4174641;-0,0175821781;9,686302
15167;0,02417712;0,140095741;9,60231
15168;0,4946838;0,217844769;9,580056
15169;0,982509732;0,283967763;9,529087
15170;1,3505441;0,344277769;9,47381
15171;1,44147027;0,363896668;9,489603
15172;1,26466942;0,371889561;9,503243
15173;0,9702419;0,364623278;9,50755
15174;0,68014425;0,2905074;9,547751
15175;0,366232574;0,18587321;9,577903
15176;-0,09417118;0,08051238;9,60231
15177;-0,683026135;-0,0582732558;9,667638
15178;-1,2675513;-0,177439973;9,73296452
15179;-1,807335;-0,2573689;9,774602
15180;-2,374541;-0,324945122;9,81265
15181;-2,98576665;-0,3540102;9,881566
15182;-3,50823116;-0,345290661;9,943304
15183;-3,79255557;-0,328578264;9,953354
15184;-3,83874035;-0,31985876;9,972019
15185;-3,77234983;-0,2682683;9,966276
15186;-3,67348576;-0,156367809;9,928228
15187;-3,506066;-0,06335964;9,90382
15188;-3,19937086;-0,00232302444;9,881566
15189;-2,78154373;0,04926745;9,847826
15190;-2,334851;0,0885052755;9,799009
15191;-1,83042741;0,102311172;9,772449
15192;-1,22136664;0,09359165;9,730811
15193;-0,556739867;0,08632539;9,646819
15194;0,04005311;0,0398213044;9,615951
15195;0,442004353;-0,0444673523;9,589389
15196;0,644062459;-0,08733831;9,52119
15197;0,74004;-0,116403364;9,513293
15198;0,8057089;-0,1585477;9,529804
15199;0,830244541;-0,183979616;9,51114
15200;0,7357102;-0,218857676;9,528369
15201;0,504065037;-0,261728644;9,597285
15202;0,1721125;-0,247922733;9,636768
15203;-0,279631644;-0,21813105;9,657587
15204;-0,856940448;-0,204325154;9,738708
15205;-1,51074266;-0,139655411;9,798292
15206;-2,13567948;-0,0800720453;9,821264
15207;-2,60907269;-0,0706259;9,903102
15208;-2,94463348;-0,0168555528;9,932535
15209;-3,24844217;0,04926745;9,905256
15210;-3,5197773;0,06379998;9,969865
15211;-3,70307279;0,09867804;9,987094
15212;-3,775958;0,134282738;9,920332
15213;-3,724722;0,112483941;9,961968
15214;-3,55080771;0,119023576;9,971301
15215;-3,21452522;0,146635383;9,87367
15216;-2,72597766;0,0899585262;9,86649
15217;-2,178256;0,036188174;9,858594
15218;-1,6117717;0,0383680537;9,730811
15219;-1,04528737;-0,026301695;9,662613
15220;-0,540142238;-0,111316979;9,635333
15221;-0,110047176;-0,120763123;9,524061
15222;0,286852628;-0,151281431;9,483142
15223;0,638289332;-0,1999654;9,493911
15224;0,9226139;-0,189066008;9,414226
15225;1,08570361;-0,2057784;9,404894
15226;1,00199389;-0,2748079;9,506115
15227;0,672927856;-0,2740813;9,54488
15228;0,263038635;-0,215951174;9,567134
15229;-0,1583968;-0,215224549;9,664048
15230;-0,6296251;-0,2246707;9,735836
15231;-1,1383785;-0,173080221;9,74804
15232;-1,64929676;-0,140382037;9,804752
15233;-2,132793;-0,122943;9,860747
15234;-2,58886671;-0,046647232;9,865055
15235;-3,0550437;0,0318284146;9,921049
15236;-3,488747;0,08559877;9,996427
15237;-3,73698974;0,1553549;9,997145
15238;-3,70956755;0,201132357;10,0193987
15239;-3,49596334;0,213485;10,0560112
15240;-3,20730877;0,245456561;10,0036058
15241;-2,85370731;0,255629331;9,94115
15242;-2,423612;0,212031752;9,908846
15243;-1,93867278;0,17352055;9,841365
15244;-1,45662;0,133556113;9,758808
15245;-0,9716806;0,06379998;9,706403
15246;-0,394371748;-0,01903543;9,660459
15247;0,279636264;-0,114950113;9,593696
15248;0,914675951;-0,215951174;9,540573
15249;1,34260607;-0,308959365;9,531959
15250;1,51363385;-0,3707226;9,515447
15251;1,53744781;-0,394701272;9,468784
15252;1,51796365;-0,421586454;9,456581
15253;1,40394509;-0,4506515;9,485296
15254;1,12972343;-0,444111854;9,496782
15255;0,76241076;-0,4179533;9,486014
15256;0,3987062;-0,396154523;9,54847
15257;0,0126309423;-0,34238416;9,636768
15258;-0,497565717;-0,2442896;9,638923
15259;-1,1427083;-0,1338424;9,691328
15260;-1,80661345;-0,0430141;9,783935
15261;-2,324748;-0,0117691671;9,832032
15262;-2,64298964;-0,00232302444;9,919614
15263;-2,860202;0,0594402179;9,949047
15264;-2,9785502;0,1168437;9,921767
15265;-2,89700532;0,0921384;9,943304
15266;-2,68267941;0,0231088977;9,926792
15267;-2,497219;-0,0284815747;9,879413
15268;-2,33701587;-0,0524602458;9,858594
15269;-2,0223825;-0,05318687;9,824136
15270;-1,42919779;-0,05899988;9,781063
15271;-0,654160738;-0,08806494;9,72722149
15272;0,09128927;-0,132389143;9,665484
15273;0,686638951;-0,1752601;9,635333
15274;1,16869175;-0,187612742;9,619539
15275;1,6045599;-0,191245884;9,590107
15276;1,96393466;-0,197785512;9,561391
15277;2,18403363;-0,198512152;9,534112
15278;2,26341367;-0,20505178;9,535547
15279;2,29083586;-0,199238777;9,535547
15280;2,321866;-0,1752601;9,501089
15281;2,22588849;-0,165813953;9,505397
15282;1,87300849;-0,160727575;9,501089
15283;1,3058027;-0,1585477;9,531959
15284;0,6584952;-0,157094449;9,62671852
15285;0,06675364;-0,155641183;9,670509
15286;-0,4131343;-0,195605636;9,744451
15287;-0,823023558;-0,229030445;9,808342
15288;-1,173017;-0,231936961;9,806189
15289;-1,45806324;-0,300966471;9,859312
15290;-1,7416662;-0,404147416;9,883001
15291;-2,029599;-0,468090534;9,882284
15292;-2,23815179;-0,5204076;9,931818
15293;-2,231657;-0,5472928;9,929664
15294;-1,93001318;-0,534213543;9,888744
15295;-1,46455789;-0,538573265;9,860029
15296;-0,9810618;-0,52840054;9,81695652
15297;-0,454267561;-0,439025462;9,777473
15298;0,126649424;-0,323491871;9,698506
15299;0,693855345;-0,226850569;9,63318
15300;1,20693851;-0,09823771;9,64322948
15301;1,66878557;0,0463609435;9,591542
15302;2,13640571;0,145908758;9,549905
15303;2,64299417;0,220024645;9,558519
15304;3,06659436;0,249816328;9,500372
15305;3,23040581;0,217844769;9,490321
15306;3,12143874;0,207672;9,529087
15307;2,875361;0,18587321;9,538419
15308;2,56289244;0,06307335;9,578621
15309;2,15805483;-0,0844318047;9,600157
15310;1,66950715;-0,19487901;9,622411
15311;1,18095958;-0,319132119;9,67697048
15312;0,773235261;-0,476083428;9,687738
15313;0,381386936;-0,6301282;9,73296452
15314;-0,143964067;-0,718776643;9,810495
15315;-0,7818903;-0,7413021;9,865772
15316;-1,30796289;-0,7529281;9,959815
15317;-1,541773;-0,737668931;9,991402
15318;-1,53816485;-0,683898568;9,960533
15319;-1,45084691;-0,6163223;9,979916
15320;-1,28414893;-0,5218609;9,933253
15321;-0,94498;-0,409233779;9,841365
15322;-0,5011739;-0,303872973;9,81265
15323;-0,1244799;-0,178893238;9,755937
15324;0,175720677;-0,0619063862;9,712146
15325;0,554579556;0,0107562505;9,715017
15326;1,15209413;0,0536272079;9,667638
15327;1,90548217;0,0478141941;9,607336
15328;2,55495453;0,00784974452;9,58221
15329;2,92515373;-0,0255750678;9,562827
15330;3,08102727;-0,08806494;9,526216
15331;3,160407;-0,189792633;9,517601
15332;3,14741778;-0,264635146;9,551341
15333;2,9807198;-0,311865866;9,54847
15334;2,72165251;-0,3787155;9,564262
15335;2,47413135;-0,4448385;9,596567
15336;2,258362;-0,5000621;9,580774
15337;1,947337;-0,535666764;9,638205
15338;1,35848212;-0,50442183;9,702096
15339;0,5740637;-0,4317592;9,722197
15340;-0,11076881;-0,363456339;9,827007
15341;-0,5913784;-0,290067077;9,872233
15342;-0,941371858;-0,231210336;9,860747
15343;-1,21992338;-0,181073114;9,929664
15344;-1,41909492;-0,105503969;9,938996
15345;-1,46744454;-0,040834222;9,898795
15346;-1,36425054;-0,026301695;9,90741
15347;-1,228583;-0,0219419356;9,90023
15348;-1,08353412;-0,000143145386;9,883001
15349;-0,7941581;-0,005956156;9,877976
15350;-0,249322921;-0,0342945866;9,834186
15351;0,476642877;-0,06626614;9,75163
15352;1,18168128;-0,146195039;9,689892
